pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
405.95,346.81,640.28,381.82104,629.29,676.02
406.01,346.73,640.28,383.667396,628.98,676.18
406,346.61,640.32,383.667396,629.695405,675.461261
405.96,346.12,640.77,383.667396,629.82,675.08
405.93,345.98,640.99,382.02619,629.53,675.16
405.92,345.91,640.97,381.615889,629.02,675.13
405.9,345.83,640.96,381.97,627.514106,677.769206
405.88,345.73,640.93,381.615889,627.68,677.92
405.94,345.58,640.94,381.98,627.93,677.95
405.92,345.26,641.02,382.01,627.202492,677.769206
405.9,345.12,641.02,382.05,627.05,677.87
405.89,345.03,640.99,382.02,627.202492,677.769206
405.86,344.95,640.94,382.01,627.202492,677.769206
405.83,344.85,640.9,382.01,627.202492,677.769206
405.87,344.71,640.86,382.231341,627.202492,677.769206
405.85,344.42,640.9,382.01,624.709578,670.845372
405.81,344.15,640.93,382.01,624.709578,670.845372
405.77,344.04,640.87,382.01,627.202492,668.075838
405.74,343.95,640.79,382.02,626.890878,667.15266
405.8,343.85,640.68,382,626.579263,661.152004
405.78,343.8,640.49,382.01,626.579263,662.99836
405.76,343.81,640.04,382,626.579263,662.99836
405.7,343.62,640,382,626.579263,662.99836
405.67,343.22,640.05,382,626.579263,659.305649
405.67,343.06,639.98,381.99,628.760563,662.99836
405.74,342.95,639.87,382.01,628.448948,658.84406
405.7,342.84,639.76,382,629.383791,657.459293
405.66,342.71,639.61,381.000437,629.072177,656.536115
405.63,342.78,639.07,381,630.630248,656.074526
405.58,342.51,639.05,380.99,631.73,655.15
405.66,342.16,639.07,381,632.33,654.18
405.62,342.03,638.97,380.99,632.47,653.1
405.53,341.91,638.86,381,632.64,652.1
405.09,341.74,638.76,380.99,632.7,651.02
405.04,341.39,638.79,380.99,632.76,649.97
404.99,341.1,638.76,381.01,632.8,648.9
404.96,341,638.56,381.01,632.83,647.78
404.95,341.04,638.03,381.01,632.85,646.75
405.04,340.92,637.93,378.53863,630.630248,644.073214
405,340.76,637.83,379,632.188319,642.226858
404.97,340.43,637.82,379,632.65,640.99
404.92,340.13,637.79,378.99,632.71,640.11
404.91,340.02,637.63,379,632.69,639.11
404.99,340.06,637.08,378.97,632.61,638.15
404.95,339.93,636.97,378.99,632.54,637.18
404.91,339.75,636.89,379,631.82,636.1
404.89,339.43,636.89,379.02,630.99,635.01
404.88,339.14,636.84,379.01,630.21,633.95
404.96,339.03,636.71,379,629.47,632.84
404.92,338.94,636.56,379.01,629.33,632.01
404.87,338.96,636.05,378.99,629.23,631.22
404.85,338.79,635.97,378.99,629.14,630.5
404.84,338.49,635.96,378.99,629.15,629.82
404.92,338.18,635.95,379,629.04,629.14
404.89,338.05,635.85,378.99,628.94,628.55
404.85,337.94,635.74,378.98,629.072177,623.301713
404.83,337.81,635.64,378.98,629.072177,623.301713
404.84,337.65,635.55,379,628.87,622.21
404.93,337.51,635.15,379,628.93,621.79
404.9,337.31,635.13,379,628.76,621.16
404.87,337.18,635.07,378.74378,628.88,620.91
404.83,337.06,634.99,379.03,628.8,620.38
404.82,336.95,634.93,379,628.8,619.95
404.91,336.79,634.87,379.02,628.77,619.44
404.89,336.6,634.86,379.04,628.76,619.01
404.86,336.23,634.92,379.01,625.332807,617.301057
404.83,336.11,634.86,379,624.76,616.6
404.79,336.01,634.8,378.53863,624.28,616.06
404.9,335.91,634.74,378.99,624.13,615.77
404.86,335.77,634.7,373.902905,623.95,615.3
404.83,335.56,634.74,373.720549,623.88,615.03
404.8,335.23,634.78,373.95,623.86,614.82
404.77,335.11,634.74,373.97,623.151507,619.147412
404.75,335.02,634.68,373.97,622.92,618.85
404.86,334.94,634.63,374.01,622.68,618.65
404.83,334.84,634.59,374.02,622.19,618.38
404.8,334.68,634.61,374,622.11,618.06
404.77,334.42,634.69,374,621.98,617.88
404.75,334.16,634.74,374,621.905051,619.609001
404.74,334.07,634.69,374.02,621.91,619.96
404.86,333.99,634.65,373.98,621.82,619.93
404.81,333.89,634.63,373.99,621.74,619.89
404.79,333.76,634.65,375.726466,621.62,619.92
404.76,333.5,634.74,376.02,621.64,619.94
404.75,333.19,634.82,376,621.62,620.01
404.73,333.1,634.82,376.45589,620.18,620.27
404.86,333.03,634.8,376.01,619.412137,617.762645
404.84,332.95,634.78,375.97,619.21,618.11
404.81,332.85,634.77,375.99,619.68,618.19
404.78,332.71,634.81,376,620.31,618.21
404.78,332.48,634.9,376.02,621.11,618.21
404.78,332.21,634.97,376.01,622.06,618.15
404.89,332.11,634.97,376.03,623.01,618.15
404.88,332.03,634.96,377.550027,623.99,618.01
404.85,331.96,634.95,378.02,619.723751,620.993768
404.83,331.87,634.95,378.05,617.854066,623.763301
404.84,331.76,634.98,378.01,617.854066,623.763301
404.96,331.61,635.01,378.05,617.230838,626.532835
404.95,331.28,635.13,378.03,616.84,627.99
404.94,331.17,635.15,378.03,615.95,629.51
404.92,331.08,635.16,378.02,615.1,631
404.91,331,635.16,378,614.51,632.26
404.9,330.9,635.18,378.03,613.96,633.83
404.89,330.79,635.2,378.03,613.25,635.18
404.9,330.65,635.25,378.01,612.81,636.66
405,330.35,635.45,377.98,612.11,637.97
404.99,330.02,635.91,378.04,611.66,639.11
404.97,329.95,635.93,378.03,611.49,640.12
404.96,329.87,635.96,378.461808,611.33,641.12
404.95,329.76,635.98,378.04,611.23,642.08
404.94,329.59,636.02,378.461808,611.18,643.01
404.95,329.28,636.15,378.461808,611.12,643.95
405.1,329.17,636.16,378.01,611.07,644.88
405.06,329.09,636.18,378.02,611.03,645.81
405.06,329.02,636.19,378.01,610.97,646.73
405.04,328.95,636.21,377.99,610.91,647.65
405.05,328.87,636.22,378,616.919224,649.150692
405.03,328.76,636.25,378.02,616.919224,649.150692
405.03,328.64,636.29,378.04,618.02,649.14
405.18,328.31,636.54,378.461808,619,649.39
405.17,328.02,636.94,378,619.79,649.88
405.15,327.95,636.95,377.99,620.93,649.98
405.14,327.87,636.96,377.99,618.788909,652.843404
405.13,327.78,636.99,378,617.1,655.03
405.12,327.65,637.01,377.97,615.16,657
405.11,327.49,637.07,377.98,618.788909,656.536115
405.11,327.21,637.19,379.7383,618.788909,656.536115
405.31,327.13,637.2,379.7383,619.02,657.78
405.28,327.06,637.19,379.99,618.85,658.81
405.27,326.99,637.19,379.99,618.86,659.61
405.23,326.92,637.2,380,619.04,660.11
405.23,326.82,637.21,380.02,618.92,660.98
405.22,326.7,637.24,380.02,618.16568,661.613593
405.2,326.56,637.29,379.7383,618.01,662.65
405.45,326.18,637.59,380.832437,618.01,663.32
405.84,326,637.92,381.07,617.94,664.04
405.97,325.95,637.91,380.650081,617.75,664.82
405.97,325.88,637.91,380.650081,617.85,665.27
405.96,325.8,637.91,381.01,617.71,665.95
405.95,325.71,637.92,380.650081,617.54,666.61
405.94,325.56,637.95,380.650081,617.08,667.13
405.93,325.26,638.04,381,616.93,667.78
405.91,325.16,638.03,380.98,616.98,668.07
405.91,325.08,638.02,380.650081,617.230838,666.691071
405.91,325.02,638.01,380.467725,616.95,667.32
405.9,324.97,638,379.98,616.81,667.95
406.03,324.91,637.99,380.01,616.7,668.29
406.01,324.84,637.98,379.99,616.5,668.76
406.02,324.74,637.97,379.98,616.02,669
406,324.6,637.98,379.98,615.94,669.15
405.98,324.3,638.08,379.98,615.83,669.41
405.98,324.18,638.07,381.014793,615.67,669.81
405.97,324.09,638.05,381.014793,615.38,669.96
405.97,324.02,638.02,380.98,614.98,670.06
405.96,323.96,637.99,380.96,614.82,670.19
405.96,323.9,637.97,381.014793,614.114696,672.691727
406.08,323.83,637.94,380.832437,613.89,673.11
406.06,323.73,637.91,380.832437,613.69,673.13
406.05,323.6,637.9,380.832437,613.17,673.03
406.05,323.28,637.98,381.014793,613.04,673.07
406.04,323.16,637.96,381.014793,612.87,673.05
406.06,323.06,637.94,381,612.66,673.02
406.04,323,637.89,381.014793,611.621783,673.153316
406.02,322.94,637.84,381.01,611.63,672.75
406.15,322.87,637.78,381.014793,611.02,672.05
406.14,322.81,637.7,380.97,612.556625,668.999016
406.13,322.75,637.62,381.379505,613.78,669.14
406.11,322.66,637.56,381.379505,613.179854,665.767894
406.1,322.76,637.07,380.97,613.1,665.68
406.09,322.62,637.07,380.97,613.04,665.13
406.08,322.39,637.11,380.99,613.1,664.7
406.06,322.17,637.13,380.96,613.03,664.19
406.07,322.09,637.06,381.379505,613.08,663.78
406.2,322.02,637.01,381.379505,613.179854,664.383127
406.18,321.95,636.96,381.03,613,663.43
406.2,321.88,636.91,380.99,613.06,662.84
406.17,321.79,636.87,381,612.98,662.07
406.14,321.7,636.8,380.99,612.556625,658.84406
406.12,321.48,636.83,381,612.556625,658.84406
406.11,321.21,636.87,381,613.491468,659.305649
406.1,321.12,636.8,380.98,613.92,659.05
406.08,321.04,636.72,380.97,613.87,658.26
406.07,320.97,636.61,379.41958,613.97,657.71
406.2,320.96,636.44,379.41958,613.93,656.96
406.2,321.01,636.01,378.98,613.86,656.14
406.18,320.94,635.96,378.97,613.491468,653.766582
406.16,320.87,635.89,378.96,612.93,653.11
406.12,320.77,635.83,378.97,612.14,652
406.12,320.64,635.79,378.97,613.803082,651.458637
406.12,320.41,635.83,378.98,614.87,650.89
406.1,320.16,635.86,379.41958,616.60761,652.843404
406.08,320.07,635.81,379.41958,617.7,652.8
406.07,320,635.73,379.01,613.803082,648.227514
406.2,319.95,635.63,379,611.25,645.92
406.19,319.94,635.46,379,615.361153,645.91957
406.16,320,635.02,379.01,614.42631,642.226858
406.15,319.93,634.97,379,613.89,640.95
406.13,319.86,634.92,378.98,613.01,640.15
406.1,319.78,634.86,379,612.06,639.23
406.09,319.65,634.82,379.41958,611.02,638.26
406.07,319.44,634.83,379.03,613.491468,638.534147
406.07,319.2,634.85,379.03,614.84,639.09
406.06,319.11,634.81,379.662722,614.42631,637.14938
406.06,319.04,634.77,380.01,613.89,636.2
406.2,318.99,634.71,379.98,612.99,635.36
406.19,318.95,634.65,380.01,612.25,634.74
406.18,318.93,634.54,379.662722,611.22,633.97
406.16,319.02,634.08,379.99,610.2,633.04
406.15,318.96,634.04,379.662722,609.16,632.15
406.12,318.89,634.01,379.662722,608.08,631.29
406.09,318.81,633.97,379.662722,607.1,630.38
406.08,318.71,633.94,379.662722,605.97,629.35
406.08,318.6,633.93,380,605.04,628.39
406.23,318.29,634.02,379.662722,611.310168,627.917602
406.21,318.2,634.02,379.662722,612.868239,629.302369
406.19,318.13,634,380.03,613.37,628.67
406.16,318.08,633.98,379.662722,613.04,627.94
406.15,318.03,633.95,379.662722,612.77,627.09
406.15,317.98,633.92,379.98,612.67,626.43
406.12,317.94,633.9,379.662722,612.37,626.08
406.12,317.89,633.87,379.662722,612.01,625.93
406.12,317.85,633.85,380.03,611.96,625.44
406.1,317.79,633.84,379.662722,611.9,624.96
406.1,317.72,633.84,379.662722,611.74,624.1
406.09,317.64,633.85,379.98,611.26,623.83
406.07,317.49,633.91,380.02,610.98,623.64
406.21,317.26,633.99,379.662722,610.96,623.19
406.21,317.2,634,379.662722,610.87,623.04
406.18,317.13,634.01,379.662722,610.52,622.94
406.15,317.08,634.02,379.662722,609.97,622.91
406.14,317.03,634.03,379.662722,609.61,622.78
406.13,317,634.03,379.662722,606.94757,620.993768
406.12,316.96,634.04,380.03,606.41,621.03
406.11,316.94,634.04,379.41958,606.07,621.06
406.11,316.9,634.06,379.41958,606.06,621.03
406.1,316.86,634.08,379.41958,606.635956,625.148068
406.09,316.82,634.09,379.41958,606.76,625
406.09,316.77,634.12,379,606.84,625.14
406.27,316.7,634.17,379.04,606.635956,623.301713
406.26,316.64,634.21,379.04,607.3,622.75
406.25,316.27,634.59,379.01,607.89,622.86
406.26,316,634.98,379.41958,608.01,623.43
406.25,315.98,635.01,379.01,608.09,624.36
406.25,315.95,635.04,379.04,608.08,625.16
406.22,315.92,635.06,379,607.86,626
406.21,315.9,635.09,378.99,607.95,626.25
406.18,315.86,635.12,379.03,607.81,626.89
406.18,315.81,635.17,379.41958,602.896585,632.071902
406.14,315.75,635.23,379,599.78,635.95
406.16,315.66,635.31,379,603.831428,632.071902
406.37,315.21,635.86,378.98,605.9,631.47
406.95,315.05,636.1,378.99,602.584971,634.379847
406.97,315.01,636.15,378.99,601.338515,639.918914
406.96,314.98,636.2,379.01,601.338515,639.918914
406.95,314.96,636.24,378.97,601.06,641.08
406.94,314.92,636.3,379.01,601.11,642.17
406.94,314.88,636.36,378.97,601.11,643.27
406.95,314.79,636.45,378.96,601.12,644.28
406.93,314.27,637.12,378.97,601.13,645.29
406.93,313.94,637.72,378.98,601.15,646.22
406.92,313.89,637.78,378.96,601.14,647.19
407.02,313.85,637.83,378.98,601.14,648.13
406.99,313.79,637.88,379.01,605.077885,649.150692
406.98,313.73,637.93,380.149005,607.82,648.3
406.95,313.66,638,380.635288,604.143042,650.07387
406.94,313.57,638.05,380.99,603.519814,653.304993
406.93,313.3,638.26,381.01,603.519814,653.304993
406.91,313.19,638.36,381.02,603.09,654.36
406.9,313.12,638.45,381,603.24,655.18
406.98,312.93,638.9,381.01,603.16,656.08
406.97,312.89,638.94,381.04,603.1,657.01
406.93,312.84,638.97,380.99,603,657.92
406.92,312.78,638.99,381,602.92,658.83
406.9,312.71,639.03,381,602.87,659.61
406.88,312.59,639.09,381.02,603.04,660.04
406.86,312.27,639.29,383.552986,602.96,660.88
406.85,312.17,639.37,383.552986,602.896585,662.536771
406.91,312.09,639.43,384,602.9,663.76
406.88,312.05,639.42,384.01,602.9,664.26
406.87,312,639.43,384.03,602.75,664.94
406.83,311.95,639.43,384.01,602.44,665.62
406.8,311.89,639.42,384.01,602.02,666.09
406.76,311.81,639.4,384,601.79,666.85
406.73,311.68,639.44,384.01,601.75,667.19
406.79,311.24,639.84,384,599.780444,668.999016
406.75,311.04,640.03,384,599.780444,668.999016
406.72,310.97,640.01,384.01,599.54,669.25
406.69,310.9,639.99,386.956967,599.3,669.73
406.65,310.84,639.97,387.686391,599.12,670
406.64,310.74,639.94,387.686391,598.97,670.15
406.7,310.59,639.95,388,598.84,670.3
406.65,310.27,640.02,388,598.222373,668.999016
406.61,310.13,640,388.01,597.86,669.03
406.54,310.04,639.96,388.01,597.16,668.97
406.08,309.96,639.9,388.01,597,669
406.05,309.87,639.85,387.99,593.859774,674.538083
405.99,309.76,639.79,388.01,593.08,673.98
405.96,309.54,639.81,388.02,593.859774,674.538083
405.92,309.23,639.86,388.01,594.08,674.79
405.91,309.1,639.81,387.99,594.14,674.39
405.96,309.01,639.71,387.99,594.08,673.59
405.91,308.94,639.57,387.99,594.02,672.74
405.88,309,639.05,387.99,593.94,671.86
405.84,308.91,638.98,387.98,593.88,670.93
405.8,308.77,638.92,387.99,593.83,669.97
405.88,308.52,638.91,387.98,593.83,669.01
405.85,308.19,638.93,388,593.8,668.02
405.81,308.08,638.84,387.99,593.79,667.05
405.78,308,638.73,387.99,593.78,666.07
405.74,307.92,638.59,388,593.77,665.09
405.69,307.98,638.04,388.01,593.77,664.12
405.8,307.86,637.95,383.066703,593.79,663.13
405.75,307.69,637.87,383.066703,593.8,662.13
405.69,307.39,637.88,383.01,593.82,661.13
405.65,307.12,637.86,382.99,593.84,660.14
405.6,307.02,637.73,382.97,593.84,659.18
405.55,306.94,637.57,382.97,593.84,658.21
405.69,306.99,637.03,382.99,596.352688,649.150692
405.64,306.87,636.95,382.97,596.352688,649.150692
405.57,306.71,636.87,382.98,596.975916,646.842748
405.49,306.42,636.84,382.98,597.599144,644.534803
405.04,306.14,636.77,382.99,597.94,643.87
405,306.04,636.61,383,597.97,643.03
404.98,306.09,636.06,382.96,597.95,642.11
404.94,305.96,635.97,383.01,597.92,641.18
404.93,305.82,635.88,382.97,597.9,640.27
405.03,305.62,635.83,378.933297,599.157215,639.457325
404.98,305.23,635.86,379.176439,599.82,638.7
404.96,305.11,635.76,379,596.664302,637.14938
404.93,305.03,635.6,378.99,598.845601,635.764614
404.91,305.08,635.08,378.98,599.6,635.33
405.02,304.98,634.97,378.96,600.32,635.1
404.99,304.84,634.88,378.98,600.8,634.93
404.94,304.67,634.83,378.98,600.99,634.61
404.91,304.44,634.81,378.99,600.89,633.91
404.89,304.16,634.78,378.97,596.664302,630.225546
404.88,304.08,634.65,379,593.16,627.86
404.99,304.03,634.47,378.99,596.664302,630.225546
404.96,304.07,634.03,379.01,598.98,630.48
404.93,303.98,633.96,379,596.041073,627.456013
404.9,303.88,633.89,379.905863,594.29,625.97
404.88,303.74,633.84,379.905863,596.041073,627.456013
404.87,303.52,633.84,380,596.65,626.89
404.88,303.22,633.85,380.01,596.34,626.27
404.98,303.12,633.77,380,595.95,625.78
404.96,303.04,633.68,379.99,595.62,625.03
404.93,302.97,633.61,380.02,594.93,624.37
404.9,302.92,633.52,380.01,594.23,624.02
404.87,302.94,633.09,380.02,594.17,623.82
404.86,302.84,633.03,380,594.04,623.36
404.84,302.69,633.02,380.02,594.05,622.95
404.84,302.52,633,379.97,594.06,622.72
404.94,302.22,633.06,379.99,593.97,622.06
404.93,302.14,633.01,380,593.74,621.35
404.89,302.07,632.98,380,591.990089,620.07059
404.89,302.01,632.93,379.97,591.75,619.87
404.87,301.95,632.89,379.99,591.48,619.76
404.87,301.88,632.86,380,591.19,619.87
404.85,301.79,632.83,380.392146,591.08,619.81
404.84,301.68,632.82,380.01,591.678475,619.609001
404.98,301.48,632.87,380.01,591.95,619.96
404.96,301.22,632.93,378.690156,591.87,619.97
404.94,301.14,632.9,378.690156,591.8,619.96
404.91,301.07,632.88,378.933297,591.73,619.96
404.9,301.01,632.85,379.01,590.743632,615.91629
404.9,300.95,632.83,378.98,590.78,616.16
404.89,300.89,632.81,378.98,591.13,616.07
404.87,300.82,632.79,379.03,591.17,616.16
404.88,300.73,632.8,378.99,591.15,616.33
405,300.56,632.86,379.02,591.2,616.39
404.99,300.29,632.94,379.02,591.72,616.3
404.97,300.19,632.95,379,589.497176,620.993768
404.97,300.13,632.94,379.01,588.05,621.97
404.96,300.07,632.94,379.02,587.14,623.03
404.96,300.02,632.91,379.02,589.80879,621.916946
404.95,299.98,632.9,378.99,590.432018,624.22489
404.95,299.93,632.89,379.02,590.91,623.91
404.95,299.89,632.88,379.01,591.03,624.24
404.95,299.83,632.88,379,590.98,624.98
405.09,299.75,632.89,379,589.497176,628.84078
405.08,299.64,632.91,379.01,587.96,630.51
405.07,299.46,632.98,379.01,585.97,632.71
405.06,299.25,633.03,379.01,584.05,634.77
405.06,299.17,633.03,378.98,587.627491,633.456669
405.05,299.12,633.03,379,589.82,632.35
405.05,299.07,633.03,379.02,591.89,631.34
405.04,299.03,633.03,378.933297,593.81,630.52
405.04,298.99,633.04,378.98,595.82,629.38
405.03,298.94,633.04,379.01,587.939105,634.379847
405.05,298.89,633.05,379.02,588.250719,635.303025
405.06,298.84,633.05,379.01,587.08,636.3
405.23,298.76,633.06,378.97,586.07,637.65
405.23,298.68,633.08,379.01,585.12,639.02
405.23,298.55,633.13,379,586.692648,639.918914
405.21,298.26,633.29,378.933297,587.9,640.17
405.22,298.2,633.35,379,588.91,640.22
405.21,298.14,633.38,378.97,589.99,640.2
405.2,298.11,633.37,378.933297,590.99,640.31
405.19,298.06,633.39,379.03,592,640.4
405.19,298.03,633.39,379.01,592.93,640.57
405.19,297.99,633.38,379.04,593.81,640.8
405.19,297.94,633.4,379.01,594.93,640.89
405.19,297.9,633.41,378.99,587.627491,643.611625
405.19,297.84,633.42,379.01,588.562333,643.611625
405.44,297.78,633.43,379.01,588.12,645.1
405.86,297.7,633.49,379.02,587.98,645.96
405.97,297.26,634.05,379.02,587.9,646.73
405.98,297.14,634.1,378.933297,588.1,647.19
405.98,297.1,634.11,378.933297,588.01,647.95
405.98,297.06,634.12,378.98,587.9,648.71
405.98,297.02,634.13,378.98,588.14,649.16
405.99,296.98,634.15,379.01,588,649.94
405.99,296.95,634.15,379,590.120404,654.22817
405.98,296.91,634.15,380.149005,591.66,653.95
405.98,296.88,634.17,382.823561,591.35,654.91
405.98,296.83,634.18,382.823561,590.75,655.8
405.97,296.8,634.2,383,589.86,656.75
405.97,296.74,634.22,383.01,588.92,657.77
405.97,296.67,634.27,383.05,587.99,658.69
405.97,296.36,634.58,383.01,587,659.53
405.96,296.07,634.99,382.99,586.32,660.15
405.96,296.04,634.99,383,586.07,660.88
405.96,296.01,635,383.01,590.120404,659.305649
405.98,295.97,635.01,383.02,592.77,658.18
406.07,295.95,635.01,383.01,589.185561,659.305649
406.06,295.92,635.03,383.02,587.57,659.96
406.05,295.9,635.03,382.99,588.11,660.21
406.03,295.86,635.05,383.066703,588.12,660.9
406.03,295.83,635.06,383.02,588.19,661.27
406.02,295.79,635.06,383.04,588.1,661.91
406.01,295.74,635.07,383.02,588.11,662.17
406,295.68,635.09,383.01,587.99,662.86
405.98,295.61,635.11,383.03,588.01,663.09
405.98,295.5,635.16,383.02,587.99,663.5
405.97,295.24,635.35,383.02,587.96,664.04
405.95,295,635.84,383.03,587.004262,667.614249
405.95,294.97,635.84,384.768693,586.83,668.33
405.95,294.95,635.84,384.768693,586.87,668.88
405.95,294.93,635.82,385.02,586.84,669.08
406.03,294.9,635.82,385.01,586.75,669.37
406.01,294.86,635.81,385.01,586.64,669.89
406,294.82,635.8,384.768693,586.47,670.06
405.98,294.78,635.8,384.768693,586.04,670.28
405.96,294.74,635.79,385,586.01,670.66
405.95,294.71,635.77,384.98,585.97,670.84
405.93,294.65,635.76,385,585.83,671.01
405.92,294.56,635.81,385,585.74,671.17
405.9,294.34,635.9,384.99,585.54,671.46
405.89,294.27,635.91,385,585.32,671.65
405.86,294.22,635.91,385,585.14,671.7
405.85,294.15,635.9,385,584.822963,671.306961
405.84,294.11,635.87,385.01,584.9,671.03
405.83,294.07,635.84,385,584.77,671.04
405.81,294.03,635.81,385,584.59,671.08
405.8,294.01,635.77,385.02,584.13,671.05
405.85,293.98,635.73,385.03,584.04,671.08
405.86,293.95,635.68,384.039269,584,671.1
405.83,293.93,635.62,384.039269,583.93,671.17
405.81,293.94,635.48,384.01,584.199734,673.153316
405.8,294.02,635.06,384.01,584.09,672.95
405.77,293.99,635.01,384.02,584.12,672.87
405.77,293.95,634.98,384.02,583.71,672.39
405.73,293.9,634.93,384.01,583.1,671.98
405.72,293.86,634.89,384,582.93,671.61
405.7,293.82,634.84,384.02,581.706821,668.999016
405.69,293.79,634.78,384,581.09,668.05
405.67,293.73,634.72,383.98,581.62,667.94
405.67,293.71,634.62,384,582.24,667.94
405.66,293.69,634.52,383.98,583.01,667.99
405.65,293.83,634.04,384.01,583.81,668.01
405.63,293.76,634,383.97,584.73,668.07
405.6,293.71,633.96,384,585.65,668.15
405.59,293.63,633.93,383.97,586.5,668.24
405.58,293.48,633.94,379.905863,586.78,668.12
405.63,293.28,633.96,379.905863,586.99,667.83
405.62,293.2,633.92,379.905863,586.83,667.13
405.61,293.15,633.87,380.01,586.51,666.31
405.57,293.1,633.81,380,586.06942,659.305649
405.57,293.06,633.74,379.905863,584.511349,660.228826
405.54,293.02,633.66,380.01,584.66,659.23
405.5,293,633.54,380.01,584.24,657.96
405.01,293.13,633.02,380.01,584.19,657.08
404.99,293.08,632.98,380,584.18,656.25
404.98,293.04,632.92,380.01,584.23,655.48
404.96,293,632.85,380,584.36,654.85
404.96,292.97,632.78,379.99,584.32,653.96
404.96,292.95,632.7,380.02,584.3,653.1
404.94,292.93,632.58,380.02,584.31,652.26
404.93,293.05,632.06,376.015599,584.33,651.43
404.91,293.01,632,377.960731,587.004262,653.304993
404.92,292.97,631.93,378.03,588.75,653.32
404.91,292.93,631.86,376.988165,585.757805,649.612281
404.89,292.9,631.78,376.988165,584.35,648.2
404.88,292.86,631.7,377.02,584.84,647.88
404.87,292.86,631.57,375.286175,585.17,647.25
404.86,292.99,631.09,375.286175,585.22,646.65
404.83,292.94,631.02,375.043033,585.2,645.92
404.81,292.9,630.96,374.98,585.16,645.16
404.8,292.86,630.9,375,585.13,644.46
404.79,292.82,630.83,375.043033,585.17,643.89
404.78,292.77,630.75,375.043033,585.1,643.16
404.76,292.77,630.64,374.98,585.1,642.53
404.75,292.77,630.51,375.043033,585.13,641.97
404.76,292.91,630.06,375.043033,585.08,641.29
404.74,292.88,630,375,585.13,640.8
404.72,292.84,629.94,375.043033,585.11,640.15
404.71,292.8,629.88,375.043033,585.16,639.66
404.71,292.75,629.83,375.043033,585.18,639.09
404.7,292.7,629.77,375.043033,586.692648,632.533491
404.69,292.67,629.72,375.043033,584.199734,632.533491
404.74,292.67,629.61,374.556751,583.18,632.23
404.71,292.67,629.49,374.556751,583.52,632.02
404.7,292.84,629.05,373.097902,584.05,631.81
404.69,292.8,629.01,373.097902,583.91,631.2
404.67,292.76,628.97,373.097902,584,630.97
404.63,292.71,628.94,373.01,583.92,630.42
404.62,292.66,628.91,373.01,583.92,630.06
404.6,292.6,628.87,373.097902,583.96,629.77
404.6,292.52,628.89,373,583.9,629.12
404.57,292.32,628.93,372.97,583.92,628.96
404.58,292.3,628.89,373.097902,583.92,628.6
404.56,292.28,628.86,373.097902,583.89,628.08
404.55,292.25,628.83,372.97,583.89,627.92
404.55,292.22,628.81,372.98,585.134577,626.071246
404.52,292.21,628.78,372.98,584.97,625.87
404.04,292.18,628.75,373.097902,584.87,625.82
404.01,292.17,628.72,373.097902,584.79,625.76
404.02,292.15,628.68,373.097902,584.87,625.2
404,292.13,628.64,373.02,584.84,624.8
403.99,292.11,628.61,373.097902,584.99,624.36
403.98,292.1,628.58,373.03,585.06,624.15
403.96,292.08,628.57,373.02,585.08,624.07
403.95,292.07,628.55,372.85476,585.1,624.04
403.93,292.06,628.51,372.85476,585.13,624.04
403.93,292.28,628.02,372.85476,585.17,624.05
403.92,292.25,628.01,373.01,584.199734,626.994424
403.9,292.25,627.99,373,583.92,627.14
403.9,292.23,627.98,372.99,584.22,627.25
403.9,292.21,627.99,372.99,584.14,627.73
403.91,292.21,627.99,372.99,584.12,628.37
403.91,292.21,627.99,374.313609,584.01,629.06
403.91,292.21,627.99,374.01,584.03,629.54
403.9,292.21,627.99,373.99,584.02,629.99
403.9,292.2,627.99,373.99,584.2,630.26
403.89,292.21,628,374.03,584.03,630.91
403.89,292.21,628,374.313609,584.16,631.23
403.88,292.2,628.02,374.313609,583.99,631.92
403.88,292.19,628.04,374,584.05,632.36
403.88,292.19,628.07,373.99,583.93,632.99
403.86,292.2,628.08,373.97,584.05,633.36
403.85,292.2,628.11,374.02,583.96,634.03
403.86,292.22,628.12,373.99,583.86,634.73
403.84,292.23,628.15,373.99,584.07,635.12
403.84,292.22,628.2,374,583.93,635.97
403.83,292.22,628.23,373.98,583.84,636.76
403.84,292.23,628.29,374.03,584.06,637.21
403.85,292.2,628.38,374,583.96,637.99
403.85,292.17,628.47,374,583.86,638.78
403.85,292.02,628.89,374,584.07,639.25
403.86,292.03,628.91,373.98,583.99,640.01
403.86,292.04,628.95,373.99,583.87,640.82
403.86,292.05,628.99,373.98,584.06,641.31
403.86,292.06,629.04,374.03,584.04,642.03
403.85,292.07,629.08,374.01,583.93,642.88
403.85,292.08,629.13,376.501882,583.9,643.61
403.84,292.09,629.19,376.501882,584.07,644.14
403.83,292.09,629.26,377.02,583.97,644.93
403.83,292.09,629.34,377.02,583.9,645.71
403.82,292.07,629.45,377.01,584.1,646.23
403.8,291.94,629.88,377.02,584.03,647.02
403.8,291.95,629.93,377.02,583.96,647.79
403.79,291.96,629.97,377.02,583.94,648.55
403.8,291.98,630.02,378.203873,584.06,649.13
403.81,292,630.07,378.02,584,649.95
403.8,292.01,630.12,378.203873,583.93,650.7
403.79,292.04,630.18,377.97,584.03,651.24
403.79,292.05,630.25,377.99,583.88,652.08
